192.168.3.30-192.168.3.34-8081-53338-6,192.168.3.34,53338,192.168.3.30,8081,6,17/07/2019 02:35:25 PM,30006652,5,7,1906,263,1906,0,381.2,852.389113,263,0,37.57142857,99.4046564,72.28397223,0.399911326,2727877.455,4673903.378,10239477,65,20455899,5113974.75,5901951.464,10239732,164,30006652,5001108.667,5481915.322,10239687,188,0,0,0,0,160,240,0.166629719,0.233281607,0,1906,166.8461538,527.5821968,278342.9744,0,1,0,0,0,0,0,0,1,180.75,381.2,37.57142857,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,3121.5,4053.843177,5988,255,10225076.5,20365.38241,10239477,10210676,Normal,Benign
192.168.3.30-192.168.3.34-8081-53340-6,192.168.3.34,53340,192.168.3.30,8081,6,17/07/2019 02:36:25 PM,30005689,5,7,1906,263,1906,0,381.2,852.389113,263,0,37.57142857,99.4046564,72.28629211,0.399924161,2727789.909,4672452.482,10239478,57,20342827,5085706.75,5869773.209,10239730,314,30005689,5000948.167,5479606.579,10239708,249,0,0,0,0,160,240,0.166635067,0.233289094,0,1906,166.8461538,527.5821968,278342.9744,0,1,0,0,0,0,0,0,1,180.75,381.2,37.57142857,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,3078,3996.567527,5904,252,10168706,100086.7222,10239478,10097934,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,17/07/2019 02:34:55 PM,119269036,257,1,0,0,0,0,0,0,0,0,0,0,0,2.163176702,464081.8521,417285.2984,2145408,16,118938602,464603.9141,418018.602,2145408,16,0,0,0,0,0,0,0,0,0,0,0,2.154792297,0.008384406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,17/07/2019 02:34:56 PM,119549537,87,1,25227,289,296,289,289.9655172,2.427786224,289,289,289,0,213.4345363,0.736096535,1374132.609,1337953.069,6346569,227419,119213583,1386204.453,1341026.105,6346569,227419,0,0,0,0,0,0,0,0,0,696,8,0.727731802,0.008364733,289,296,289.9438202,2.40434999,5.780898876,0,0,0,0,0,0,0,0,0,293.2386364,289.9655172,289,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,18631697.75,8194363.904,22746729,6340202,6319370.5,29575.7519,6346569,6292394,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,17/07/2019 02:35:07 PM,118192335,26,1,1316,52,56,48,50.61538462,2.515184654,52,52,52,0,11.57435463,0.22844121,4545859.038,7066433.33,20018812,5,99895195,3995807.8,6619731.751,20018812,5,0,0,0,0,0,0,0,0,0,208,8,0.219980424,0.008460786,48,56,50.71428571,2.447328746,5.989417989,0,0,0,0,0,0,0,0,0,52.59259259,50.61538462,52,0,0,0,0,0,0,26,1316,1,52,-1,-1,26,0,1379920.5,939144.1669,2107285,58,14084070.25,5189239.388,20018812,6909541,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,17/07/2019 02:34:56 PM,115288025,17,18,17656,4861,3117,0,1038.588235,1213.722737,1734,0,270.0555556,404.5095029,195.3108313,0.303587471,3390824.265,8352925.529,34992091,30,115274211,7204638.188,11144108.88,34992091,9113,115287985,6781646.176,10931123.84,34992778,627,0,1,0,0,544,576,0.147456772,0.1561307,0,3117,673.6388889,966.1711517,933486.6944,0,0,0,1,1,0,0,0,1,692.8857143,1038.588235,270.0555556,0,0,0,0,0,0,17,17656,18,4861,-1,2053,8,0,888107.5,2144706.554,5265970,9160,18323973.17,11487252.54,34992091,5242658,Normal,Benign
192.168.3.30-192.168.3.34-8081-53342-6,192.168.3.34,53342,192.168.3.30,8081,6,17/07/2019 02:37:25 PM,30009226,5,7,1906,263,1906,0,381.2,852.389113,263,0,37.57142857,99.4046564,72.27777218,0.399877024,2728111.455,4671730.582,10231712,55,20240932,5060233,5839512.803,10231871,55,30009226,5001537.667,5477987.113,10231942,236,0,0,0,0,160,240,0.166615427,0.233261598,0,1906,166.8461538,527.5821968,278342.9744,0,1,0,0,0,0,0,0,1,180.75,381.2,37.57142857,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,4216.5,5738.171529,8274,159,10116664,162702.4419,10231712,10001616,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,17/07/2019 02:34:58 PM,119996040,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025000825,59998020,152.7350647,59998128,59997912,59997912,59997912,0,59997912,59997912,0,0,0,0,0,0,0,0,0,0,0,0.016667217,0.008333608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,59998020,152.7350647,59998128,59997912,Normal,Benign
192.168.3.30-192.168.3.34-8081-53344-6,192.168.3.34,53344,192.168.3.30,8081,6,17/07/2019 02:38:25 PM,30007814,5,7,1906,263,1906,0,381.2,852.389113,263,0,37.57142857,99.4046564,72.28117316,0.39989584,2727983.091,4672964.728,10239675,53,20393977,5098494.25,5883434.993,10239842,319,30007814,5001302.333,5480219.62,10239889,228,0,0,0,0,160,240,0.166623267,0.233272574,0,1906,166.8461538,527.5821968,278342.9744,0,1,0,0,0,0,0,0,1,180.75,381.2,37.57142857,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,3856.5,5217.740938,7546,167,10193509.5,65287.87621,10239675,10147344,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,17/07/2019 02:36:55 PM,119937951,267,1,0,0,0,0,0,0,0,0,0,0,0,2.234488732,449205.809,400803.717,2203371,8,118978504,447287.609,400329.4775,2203371,8,0,0,0,0,0,0,0,0,0,0,0,2.226151087,0.008337645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
