192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,19/07/2019 12:37:45 PM,118727415,38,1,1932.0,52.0,56.0,48.0,50.8421052632,2.26042707983,52.0,52.0,52.0,0.0,16.7105465911,0.328483526741,3124405.65789,6201139.62636,20019312.0,2.0,106597287.0,2881007.75676,6099881.37363,20019312.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,304,8,0.320060872209,0.00842265453181,48.0,56.0,50.9,2.21648832905,4.91282051282,0,0,0,0,0,0,0,0,0.0,52.2051282051,50.8421052632,52.0,0,0,0,0,0,0,38,1932,1,52,-1,-1,38,0,1504253.25,1375949.22871,3336903.0,26.0,14075266.5,5338841.52208,20019312.0,5509474.0,BENIGN,BENIGN
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,19/07/2019 12:37:54 PM,85194070,7,9,6071.0,3368.0,2037.0,0.0,867.285714286,1081.71587679,2037.0,0.0,374.222222222,645.35664128,110.79409635,0.187806498739,5679604.66667,11939418.6735,35021516.0,12.0,85175861.0,14195976.8333,15939949.2162,35021516.0,21661.0,85194050.0,10649256.25,14987542.8468,35021963.0,384.0,0,1,0,0,224,288,0.0821653431982,0.105641155541,0.0,2037.0,675.058823529,911.064039365,830037.683824,0,0,0,1,1,0,0,0,1.0,717.25,867.285714286,374.222222222,0,0,0,0,0,0,7,6071,9,3368,-1,2053,3,0,26244.0,11062.9796619,38862.0,18209.0,28360858.3333,5768298.94855,35021516.0,25028998.0,BENIGN,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,19/07/2019 12:39:37 PM,119243238,248,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08816872283,480819.508065,364924.296481,1868927.0,291.0,118637421.0,480313.445344,365578.051482,1868927.0,291.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.07978250305,0.00838621977038,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,248,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,19/07/2019 12:39:38 PM,119896420,90,1,26094.0,289.0,296.0,289.0,289.933333333,2.39287331395,289.0,289.0,289.0,0.0,220.048271666,0.758988466878,1332182.44444,1084773.62232,4207549.0,80366.0,119182822.0,1339132.83146,1088902.50797,4207549.0,80366.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,720,8,0.750647934275,0.00834053260306,289.0,296.0,289.913043478,2.37038585403,5.61872909699,0,0,0,0,0,0,0,0,0.0,293.098901099,289.933333333,289.0,0,0,0,0,0,0,90,26094,1,289,-1,-1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,19/07/2019 12:39:45 PM,100022673,22,1,1104.0,52.0,52.0,48.0,50.1818181818,2.03858876575,52.0,52.0,52.0,0.0,11.5573795953,0.229947863921,4546485.13636,7200883.80988,20019170.0,2.0,91422996.0,4353476.0,7320166.02669,20019170.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176,8,0.219950130707,0.00999773321395,48.0,52.0,50.3333333333,2.01444062074,4.05797101449,0,0,0,0,0,0,0,0,0.0,52.5217391304,50.1818181818,52.0,0,0,0,0,0,0,22,1104,1,52,-1,-1,22,0,445534.666667,771640.18183,1336548.0,19.0,13896750.5714,5598364.98295,20019170.0,6565612.0,BENIGN,BENIGN
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,19/07/2019 12:38:58 PM,119999782,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250000454167,59999891.0,57.9827560573,59999932.0,59999850.0,59999850.0,59999850.0,0.0,59999850.0,59999850.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666969445,0.00833334847225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999891.0,57.9827560573,59999932.0,59999850.0,BENIGN,BENIGN
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,19/07/2019 12:39:54 PM,111218362,11,12,9193.0,4034.0,2078.0,0.0,835.727272727,1001.96418009,2032.0,0.0,336.166666667,559.296121491,118.9282036,0.206800384275,5055380.09091,10981485.3631,35045473.0,12.0,110915170.0,11091517.0,14392881.7964,35045473.0,5118.0,111218350.0,10110759.0909,14037749.095,35045916.0,365.0,0,1,0,0,352,384,0.0989045316096,0.107895852665,0.0,2078.0,635.791666667,858.377436956,736811.824275,0,0,0,1,1,0,0,0,1.0,663.434782609,835.727272727,336.166666667,0,0,0,0,0,0,11,9193,12,4034,-1,2053,5,0,339656.75,469749.918236,1015061.0,6539.0,27463130.0,5056664.53061,35045473.0,24747191.0,BENIGN,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,19/07/2019 12:41:38 PM,119007940,243,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05028336765,489744.609053,300556.311418,1806523.0,28839.0,118250256.0,488637.421488,300682.233503,1806523.0,28839.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.04188056696,0.00840280068708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,243,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,19/07/2019 12:41:40 PM,119500579,89,1,25816.0,289.0,300.0,289.0,290.06741573,2.62764045905,289.0,289.0,289.0,0.0,218.45082441,0.753134426236,1342703.13483,1065270.16917,4192040.0,80644.0,119167129.0,1354171.92045,1065834.51809,4192040.0,80644.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,712,8,0.744766265944,0.00836816029151,289.0,300.0,290.043956044,2.60304133195,6.77582417582,0,0,0,0,0,0,0,0,0.0,293.266666667,290.06741573,289.0,0,0,0,0,0,0,89,25816,1,289,-1,-1,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,19/07/2019 12:41:45 PM,118696081,25,1,1276.0,52.0,56.0,48.0,51.04,2.38886304896,52.0,52.0,52.0,0.0,11.1882379672,0.219046827671,4747843.24,7697450.16413,20018927.0,2.0,98695597.0,4112316.54167,7161737.7844,20018927.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,8,0.210621949683,0.00842487798734,48.0,56.0,51.1111111111,2.30940107676,5.33333333333,0,0,0,0,0,0,0,0,0.0,53.0769230769,51.04,52.0,0,0,0,0,0,0,25,1276,1,52,-1,-1,25,0,1574481.0,1724607.20312,3417691.0,34.0,16281801.5714,4513196.54956,20018927.0,8596704.0,BENIGN,BENIGN
