192.168.3.30-192.168.3.34-8081-53338-6,192.168.3.34,53338,192.168.3.30,8081,6,17/07/2019 02:35:25 PM,30006652,5,7,1906.0,263.0,1906.0,0.0,381.2,852.389113023,263.0,0.0,37.5714285714,99.4046564014,72.2839722339,0.399911326329,2727877.45455,4673903.37799,10239477.0,65.0,20455899.0,5113974.75,5901951.46366,10239732.0,164.0,30006652.0,5001108.66667,5481915.32161,10239687.0,188.0,0,0,0,0,160,240,0.166629719304,0.233281607025,0.0,1906.0,166.846153846,527.58219678,278342.974359,0,1,0,0,0,0,0,0,1.0,180.75,381.2,37.5714285714,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,3121.5,4053.84317654,5988.0,255.0,10225076.5,20365.382405,10239477.0,10210676.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-53340-6,192.168.3.34,53340,192.168.3.30,8081,6,17/07/2019 02:36:25 PM,30005689,5,7,1906.0,263.0,1906.0,0.0,381.2,852.389113023,263.0,0.0,37.5714285714,99.4046564014,72.2862921095,0.399924161048,2727789.90909,4672452.48197,10239478.0,57.0,20342827.0,5085706.75,5869773.2087,10239730.0,314.0,30005689.0,5000948.16667,5479606.57941,10239708.0,249.0,0,0,0,0,160,240,0.166635067103,0.233289093945,0.0,1906.0,166.846153846,527.58219678,278342.974359,0,1,0,0,0,0,0,0,1.0,180.75,381.2,37.5714285714,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,3078.0,3996.56752727,5904.0,252.0,10168706.0,100086.722236,10239478.0,10097934.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,17/07/2019 02:34:55 PM,119269036,257,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16317670246,464081.85214,417285.298357,2145408.0,16.0,118938602.0,464603.914062,418018.601972,2145408.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.15479229664,0.00838440582349,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,257,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,17/07/2019 02:34:56 PM,119549537,87,1,25227.0,289.0,296.0,289.0,289.965517241,2.42778622417,289.0,289.0,289.0,0.0,213.434536346,0.736096535447,1374132.6092,1337953.06932,6346569.0,227419.0,119213583.0,1386204.45349,1341026.10492,6346569.0,227419.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.72773180209,0.00836473335735,289.0,296.0,289.943820225,2.40434999041,5.7808988764,0,0,0,0,0,0,0,0,0.0,293.238636364,289.965517241,289.0,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,18631697.75,8194363.90392,22746729.0,6340202.0,6319370.5,29575.751898,6346569.0,6292394.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,17/07/2019 02:35:07 PM,118192335,26,1,1316.0,52.0,56.0,48.0,50.6153846154,2.51518465448,52.0,52.0,52.0,0.0,11.5743546314,0.22844120983,4545859.03846,7066433.3297,20018812.0,5.0,99895195.0,3995807.8,6619731.75083,20018812.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,208,8,0.21998042428,0.00846078554925,48.0,56.0,50.7142857143,2.44732874568,5.98941798942,0,0,0,0,0,0,0,0,0.0,52.5925925926,50.6153846154,52.0,0,0,0,0,0,0,26,1316,1,52,-1,-1,26,0,1379920.5,939144.166858,2107285.0,58.0,14084070.25,5189239.38771,20018812.0,6909541.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,17/07/2019 02:34:56 PM,115288025,17,18,17656.0,4861.0,3117.0,0.0,1038.58823529,1213.72273702,1734.0,0.0,270.055555556,404.509502866,195.310831285,0.303587471465,3390824.26471,8352925.5285,34992091.0,30.0,115274211.0,7204638.1875,11144108.8849,34992091.0,9113.0,115287985.0,6781646.17647,10931123.8361,34992778.0,627.0,0,1,0,0,544,576,0.147456771855,0.156130699611,0.0,3117.0,673.638888889,966.171151735,933486.694444,0,0,0,1,1,0,0,0,1.0,692.885714286,1038.58823529,270.055555556,0,0,0,0,0,0,17,17656,18,4861,-1,2053,8,0,888107.5,2144706.55399,5265970.0,9160.0,18323973.1667,11487252.5448,34992091.0,5242658.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-53342-6,192.168.3.34,53342,192.168.3.30,8081,6,17/07/2019 02:37:25 PM,30009226,5,7,1906.0,263.0,1906.0,0.0,381.2,852.389113023,263.0,0.0,37.5714285714,99.4046564014,72.2777721758,0.399877024486,2728111.45455,4671730.58202,10231712.0,55.0,20240932.0,5060233.0,5839512.80302,10231871.0,55.0,30009226.0,5001537.66667,5477987.11259,10231942.0,236.0,0,0,0,0,160,240,0.166615426869,0.233261597617,0.0,1906.0,166.846153846,527.58219678,278342.974359,0,1,0,0,0,0,0,0,1.0,180.75,381.2,37.5714285714,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,4216.5,5738.17152933,8274.0,159.0,10116664.0,162702.441924,10231712.0,10001616.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,17/07/2019 02:34:58 PM,119996040,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250008250272,59998020.0,152.735064736,59998128.0,59997912.0,59997912.0,59997912.0,0.0,59997912.0,59997912.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166672166848,0.00833360834241,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59998020.0,152.735064736,59998128.0,59997912.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-53344-6,192.168.3.34,53344,192.168.3.30,8081,6,17/07/2019 02:38:25 PM,30007814,5,7,1906.0,263.0,1906.0,0.0,381.2,852.389113023,263.0,0.0,37.5714285714,99.4046564014,72.2811731638,0.399895840463,2727983.09091,4672964.72849,10239675.0,53.0,20393977.0,5098494.25,5883434.99323,10239842.0,319.0,30007814.0,5001302.33333,5480219.61969,10239889.0,228.0,0,0,0,0,160,240,0.16662326686,0.233272573604,0.0,1906.0,166.846153846,527.58219678,278342.974359,0,1,0,0,0,0,0,0,1.0,180.75,381.2,37.5714285714,0,0,0,0,0,0,5,1906,7,263,-1,257,1,0,3856.5,5217.74093838,7546.0,167.0,10193509.5,65287.8762137,10239675.0,10147344.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,17/07/2019 02:36:55 PM,119937951,267,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23448873159,449205.808989,400803.717029,2203371.0,8.0,118978504.0,447287.609023,400329.477474,2203371.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.22615108707,0.00833764452087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,267,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
