192.168.3.30-192.168.3.34-8081-49742-6,192.168.3.34,49742,192.168.3.30,8081,6,16/07/2019 11:51:10 AM,30011640,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.37153184564389,0.39984486019424464,2728330.909090909,4671718.508258764,10240034.0,126.0,20273650.0,5068412.5,5847346.422615105,10240207.0,255.0,30011640.0,5001940.0,5477864.221510352,10240297.0,291.0,0,0,0,0,160,240,0.16660202508093527,0.23324283511330934,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5596.0,7669.280148749294,11019.0,173.0,10131695.0,153214.48313393875,10240034.0,10023356.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49744-6,192.168.3.34,49744,192.168.3.30,8081,6,16/07/2019 11:52:10 AM,30012831,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.36862024112287,0.3998289931396342,2728439.1818181816,4673301.07723202,10239830.0,160.0,20426297.0,5106574.25,5890694.809667553,10240094.0,252.0,30012831.0,5002138.5,5480423.276178611,10240067.0,352.0,0,0,0,0,160,240,0.1665954138081809,0.2332335793314533,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5666.0,7639.581663939459,11068.0,264.0,10207882.0,45181.29489069564,10239830.0,10175934.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 11:50:51 AM,119713840,258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1634925418815403,464007.1317829457,291863.3900603157,1000718.0,23.0,119394670.0,464570.7003891049,292292.192896121,1000718.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.1551392888240826,0.008353253057457684,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,258,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 11:50:53 AM,119231325,87,1,25244.0,296.0,300.0,288.0,290.16091954022994,2.731698352453975,296.0,296.0,296.0,0.0,214.20545313909747,0.7380610758120821,1370474.9999999998,1000287.9357027946,4295047.0,91702.0,116228713.0,1351496.662790698,990274.3864425431,4295047.0,91702.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.7296740181323994,0.008387057679682751,288.0,300.0,290.2921348314608,2.8372611921574897,8.05005107252294,0,0,0,0,0,0,0,0,0.0,293.59090909090907,290.1609195402299,296.0,0,0,0,0,0,0,87,25244,1,296,-1,-1,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 11:50:58 AM,60000140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333325555573704,60000140.0,0.0,60000140.0,60000140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.01666662777786852,0.01666662777786852,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000140.0,0.0,60000140.0,60000140.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 11:51:09 AM,100028644,28,1,1428.0,52.0,56.0,48.0,51.00000000000001,2.341256389522832,52.0,52.0,52.0,0.0,14.795761901960802,0.2899169561870697,3572451.571428572,6181280.803081177,20019461.0,5.0,97527191.0,3612118.185185185,6295397.44291234,20019461.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,224,8,0.279919819766826,0.009997136420243786,48.0,56.0,51.06666666666667,2.273283108623741,5.167816091954019,0,0,0,0,0,0,0,0,0.0,52.82758620689656,51.0,52.0,0,0,0,0,0,0,28,1428,1,52,-1,-1,28,0,2399846.75,2740125.376947726,5538879.0,62.0,14325239.0,4729718.526222761,20019461.0,8402783.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49746-6,192.168.3.34,49746,192.168.3.30,8081,6,16/07/2019 11:53:10 AM,30011516,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.37183499827198,0.39984651225216333,2728319.636363636,4672075.262087508,10240075.0,128.0,20328255.0,5082063.75,5862775.306396187,10240305.0,572.0,30011516.0,5001919.333333333,5478485.908509418,10240330.0,303.0,0,0,0,0,160,240,0.16660271343840144,0.23324379881376206,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5654.5,7671.401469092854,11079.0,230.0,10158935.0,114749.28845095295,10240075.0,10077795.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49748-6,192.168.3.34,49748,192.168.3.30,8081,6,16/07/2019 11:54:10 AM,30012302,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.36991344416033,0.3998360405676313,2728391.0909090904,4673696.071587356,10240021.0,116.0,20468661.0,5117165.25,5902556.484125352,10240260.0,204.0,30012302.0,5002050.333333333,5481143.246717884,10240239.0,282.0,0,0,0,0,160,240,0.166598350236513,0.23323769033111824,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5906.0,8014.3482579683305,11573.0,239.0,10228802.0,15866.061956263753,10240021.0,10217583.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 11:52:51 AM,119394320,260,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186033640461289,459208.9230769231,269916.9497881881,1001836.0,24.0,119000662.0,459462.0154440153,270408.6261140129,1001836.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.177658032643429,0.008375607817859343,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,260,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 11:52:53 AM,118411094,87,1,25233.0,288.0,296.0,288.0,290.03448275862064,2.51714250994991,288.0,288.0,288.0,0.0,215.52879158434257,0.7431736083782825,1361047.0574712642,1035392.6934561045,4364930.0,96559.0,117169940.0,1362441.1627906973,1041383.2941992995,4364930.0,96559.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.7347284537376202,0.0084451546406623,288.0,296.0,289.9887640449438,2.5067834425381545,6.283963227783443,0,0,0,0,0,0,0,0,0.0,293.28409090909093,290.0344827586207,288.0,0,0,0,0,0,0,87,25233,1,288,-1,-1,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 11:52:58 AM,60000354,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333136667826994,60000354.0,0.0,60000354.0,60000354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666568333913497,0.016666568333913497,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000354.0,0.0,60000354.0,60000354.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 11:53:09 AM,119789145,34,1,1720.0,52.0,56.0,48.0,50.58823529411765,2.3883257361061294,52.0,52.0,52.0,0.0,14.792659217995086,0.292180063560851,3523210.1470588227,6237294.195439857,19774020.0,4.0,118214144.0,3582246.787878788,6324348.159225325,19774020.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,272,8,0.2838320617448267,0.008348001816024315,48.0,56.0,50.66666666666666,2.342160175076479,5.485714285714283,0,0,0,0,0,0,0,0,0.0,52.11428571428571,50.58823529411765,52.0,0,0,0,0,0,0,34,1720,1,52,-1,-1,34,0,2868005.25,2530396.6119659813,5520888.0,56.0,13539632.5,5428806.235296117,19774020.0,5097871.0,Normal,Benign
